pair_id,judge,judge_model_family,source_model_family,self_family_match,run,category,source_winner,fixture_id
pair_0078,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_base
pair_0078,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_base
pair_0079,gemma_4b_judge,gemma,gemma,True,0,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0079,gemma_4b_judge,gemma,gemma,True,1,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0079,gemma_4b_judge,gemma,gemma,True,2,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0079,gemma_4b_judge,gemma,gemma,True,3,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0079,gemma_4b_judge,gemma,gemma,True,4,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0080,gemma_4b_judge,gemma,gemma,True,0,position_consistent_plan_a,,ab_A2__r_high__rc_low__ph_peak
pair_0080,gemma_4b_judge,gemma,gemma,True,1,position_consistent_plan_a,,ab_A2__r_high__rc_low__ph_peak
pair_0080,gemma_4b_judge,gemma,gemma,True,2,position_consistent_plan_a,,ab_A2__r_high__rc_low__ph_peak
pair_0080,gemma_4b_judge,gemma,gemma,True,3,position_consistent_plan_a,,ab_A2__r_high__rc_low__ph_peak
pair_0080,gemma_4b_judge,gemma,gemma,True,4,position_consistent_plan_a,,ab_A2__r_high__rc_low__ph_peak
pair_0081,gemma_4b_judge,gemma,qwen,False,0,position_consistent_plan_a,,ab_A2__r_high__rc_low__ph_peak
pair_0081,gemma_4b_judge,gemma,qwen,False,1,position_consistent_plan_a,,ab_A2__r_high__rc_low__ph_peak
pair_0081,gemma_4b_judge,gemma,qwen,False,2,position_consistent_plan_a,,ab_A2__r_high__rc_low__ph_peak
pair_0081,gemma_4b_judge,gemma,qwen,False,3,position_consistent_plan_a,,ab_A2__r_high__rc_low__ph_peak
pair_0081,gemma_4b_judge,gemma,qwen,False,4,position_consistent_plan_a,,ab_A2__r_high__rc_low__ph_peak
pair_0082,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0082,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0082,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0082,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0082,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0083,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0083,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0083,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0083,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0083,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_high__rc_low__ph_peak
pair_0084,gemma_4b_judge,gemma,gemma,True,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0084,gemma_4b_judge,gemma,gemma,True,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0084,gemma_4b_judge,gemma,gemma,True,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0084,gemma_4b_judge,gemma,gemma,True,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0084,gemma_4b_judge,gemma,gemma,True,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0085,gemma_4b_judge,gemma,gemma,True,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0085,gemma_4b_judge,gemma,gemma,True,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0085,gemma_4b_judge,gemma,gemma,True,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0085,gemma_4b_judge,gemma,gemma,True,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0085,gemma_4b_judge,gemma,gemma,True,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0086,gemma_4b_judge,gemma,gemma,True,0,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0086,gemma_4b_judge,gemma,gemma,True,1,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0086,gemma_4b_judge,gemma,gemma,True,2,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0086,gemma_4b_judge,gemma,gemma,True,3,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0086,gemma_4b_judge,gemma,gemma,True,4,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0087,gemma_4b_judge,gemma,gemma,True,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0087,gemma_4b_judge,gemma,gemma,True,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0087,gemma_4b_judge,gemma,gemma,True,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0087,gemma_4b_judge,gemma,gemma,True,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0087,gemma_4b_judge,gemma,gemma,True,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0088,gemma_4b_judge,gemma,qwen,False,0,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0088,gemma_4b_judge,gemma,qwen,False,1,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0088,gemma_4b_judge,gemma,qwen,False,2,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0088,gemma_4b_judge,gemma,qwen,False,3,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0088,gemma_4b_judge,gemma,qwen,False,4,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0089,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0089,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0089,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0089,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0089,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0090,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0090,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0090,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0090,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0090,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0091,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0091,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0091,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0091,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0091,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_base
pair_0092,gemma_4b_judge,gemma,qwen,False,0,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0092,gemma_4b_judge,gemma,qwen,False,1,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0092,gemma_4b_judge,gemma,qwen,False,2,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0092,gemma_4b_judge,gemma,qwen,False,3,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0092,gemma_4b_judge,gemma,qwen,False,4,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_base
pair_0093,gemma_4b_judge,gemma,gemma,True,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0093,gemma_4b_judge,gemma,gemma,True,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0093,gemma_4b_judge,gemma,gemma,True,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0093,gemma_4b_judge,gemma,gemma,True,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0093,gemma_4b_judge,gemma,gemma,True,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0094,gemma_4b_judge,gemma,gemma,True,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0094,gemma_4b_judge,gemma,gemma,True,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0094,gemma_4b_judge,gemma,gemma,True,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0094,gemma_4b_judge,gemma,gemma,True,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0094,gemma_4b_judge,gemma,gemma,True,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0095,gemma_4b_judge,gemma,gemma,True,0,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0095,gemma_4b_judge,gemma,gemma,True,1,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0095,gemma_4b_judge,gemma,gemma,True,2,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0095,gemma_4b_judge,gemma,gemma,True,3,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0095,gemma_4b_judge,gemma,gemma,True,4,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0096,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0096,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0096,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0096,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0096,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0097,gemma_4b_judge,gemma,qwen,False,0,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0097,gemma_4b_judge,gemma,qwen,False,1,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0097,gemma_4b_judge,gemma,qwen,False,2,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0097,gemma_4b_judge,gemma,qwen,False,3,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0097,gemma_4b_judge,gemma,qwen,False,4,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0098,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0098,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0098,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0098,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0098,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_high__ph_peak
pair_0099,gemma_4b_judge,gemma,qwen,False,0,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0099,gemma_4b_judge,gemma,qwen,False,1,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0099,gemma_4b_judge,gemma,qwen,False,2,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0099,gemma_4b_judge,gemma,qwen,False,3,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0099,gemma_4b_judge,gemma,qwen,False,4,position_consistent_plan_a,,ab_A2__r_low__rc_high__ph_peak
pair_0100,gemma_4b_judge,gemma,gemma,True,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0100,gemma_4b_judge,gemma,gemma,True,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0100,gemma_4b_judge,gemma,gemma,True,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0100,gemma_4b_judge,gemma,gemma,True,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0100,gemma_4b_judge,gemma,gemma,True,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0101,gemma_4b_judge,gemma,gemma,True,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0101,gemma_4b_judge,gemma,gemma,True,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0101,gemma_4b_judge,gemma,gemma,True,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0101,gemma_4b_judge,gemma,gemma,True,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0101,gemma_4b_judge,gemma,gemma,True,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0102,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0102,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0102,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0102,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0102,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0103,gemma_4b_judge,gemma,qwen,False,0,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_base
pair_0103,gemma_4b_judge,gemma,qwen,False,1,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_base
pair_0103,gemma_4b_judge,gemma,qwen,False,2,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_base
pair_0103,gemma_4b_judge,gemma,qwen,False,3,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_base
pair_0103,gemma_4b_judge,gemma,qwen,False,4,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_base
pair_0104,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0104,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0104,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0104,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0104,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0105,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0105,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0105,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0105,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0105,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0106,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0106,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0106,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0106,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0106,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0107,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0107,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0107,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0107,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0107,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_base
pair_0108,gemma_4b_judge,gemma,gemma,True,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0108,gemma_4b_judge,gemma,gemma,True,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0108,gemma_4b_judge,gemma,gemma,True,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0108,gemma_4b_judge,gemma,gemma,True,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0108,gemma_4b_judge,gemma,gemma,True,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0109,gemma_4b_judge,gemma,gemma,True,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0109,gemma_4b_judge,gemma,gemma,True,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0109,gemma_4b_judge,gemma,gemma,True,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0109,gemma_4b_judge,gemma,gemma,True,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0109,gemma_4b_judge,gemma,gemma,True,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0110,gemma_4b_judge,gemma,qwen,False,0,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0110,gemma_4b_judge,gemma,qwen,False,1,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0110,gemma_4b_judge,gemma,qwen,False,2,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0110,gemma_4b_judge,gemma,qwen,False,3,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0110,gemma_4b_judge,gemma,qwen,False,4,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0111,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0111,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0111,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0111,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0111,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0112,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0112,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0112,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0112,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0112,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A2__r_low__rc_low__ph_peak
pair_0113,gemma_4b_judge,gemma,qwen,False,0,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0113,gemma_4b_judge,gemma,qwen,False,1,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0113,gemma_4b_judge,gemma,qwen,False,2,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0113,gemma_4b_judge,gemma,qwen,False,3,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0113,gemma_4b_judge,gemma,qwen,False,4,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0114,gemma_4b_judge,gemma,qwen,False,0,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0114,gemma_4b_judge,gemma,qwen,False,1,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0114,gemma_4b_judge,gemma,qwen,False,2,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0114,gemma_4b_judge,gemma,qwen,False,3,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0114,gemma_4b_judge,gemma,qwen,False,4,position_consistent_plan_a,,ab_A2__r_low__rc_low__ph_peak
pair_0115,gemma_4b_judge,gemma,gemma,True,0,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0115,gemma_4b_judge,gemma,gemma,True,1,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0115,gemma_4b_judge,gemma,gemma,True,2,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0115,gemma_4b_judge,gemma,gemma,True,3,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0115,gemma_4b_judge,gemma,gemma,True,4,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0116,gemma_4b_judge,gemma,gemma,True,0,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0116,gemma_4b_judge,gemma,gemma,True,1,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0116,gemma_4b_judge,gemma,gemma,True,2,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0116,gemma_4b_judge,gemma,gemma,True,3,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0116,gemma_4b_judge,gemma,gemma,True,4,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0117,gemma_4b_judge,gemma,gemma,True,0,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0117,gemma_4b_judge,gemma,gemma,True,1,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0117,gemma_4b_judge,gemma,gemma,True,2,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0117,gemma_4b_judge,gemma,gemma,True,3,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0117,gemma_4b_judge,gemma,gemma,True,4,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0118,gemma_4b_judge,gemma,gemma,True,0,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0118,gemma_4b_judge,gemma,gemma,True,1,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0118,gemma_4b_judge,gemma,gemma,True,2,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0118,gemma_4b_judge,gemma,gemma,True,3,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0118,gemma_4b_judge,gemma,gemma,True,4,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0119,gemma_4b_judge,gemma,gemma,True,0,source_consistent_llm,llm,ab_A3__r_high__rc_high__ph_base
pair_0119,gemma_4b_judge,gemma,gemma,True,1,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0119,gemma_4b_judge,gemma,gemma,True,2,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0119,gemma_4b_judge,gemma,gemma,True,3,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0119,gemma_4b_judge,gemma,gemma,True,4,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0120,gemma_4b_judge,gemma,qwen,False,0,source_consistent_llm,llm,ab_A3__r_high__rc_high__ph_base
pair_0120,gemma_4b_judge,gemma,qwen,False,1,source_consistent_llm,llm,ab_A3__r_high__rc_high__ph_base
pair_0120,gemma_4b_judge,gemma,qwen,False,2,source_consistent_llm,llm,ab_A3__r_high__rc_high__ph_base
pair_0120,gemma_4b_judge,gemma,qwen,False,3,source_consistent_llm,llm,ab_A3__r_high__rc_high__ph_base
pair_0120,gemma_4b_judge,gemma,qwen,False,4,source_consistent_llm,llm,ab_A3__r_high__rc_high__ph_base
pair_0121,gemma_4b_judge,gemma,qwen,False,0,source_consistent_programmatic,programmatic,ab_A3__r_high__rc_high__ph_base
pair_0121,gemma_4b_judge,gemma,qwen,False,1,source_consistent_programmatic,programmatic,ab_A3__r_high__rc_high__ph_base
pair_0121,gemma_4b_judge,gemma,qwen,False,2,source_consistent_programmatic,programmatic,ab_A3__r_high__rc_high__ph_base
pair_0121,gemma_4b_judge,gemma,qwen,False,3,source_consistent_programmatic,programmatic,ab_A3__r_high__rc_high__ph_base
pair_0121,gemma_4b_judge,gemma,qwen,False,4,source_consistent_programmatic,programmatic,ab_A3__r_high__rc_high__ph_base
pair_0122,gemma_4b_judge,gemma,qwen,False,0,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0122,gemma_4b_judge,gemma,qwen,False,1,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0122,gemma_4b_judge,gemma,qwen,False,2,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0122,gemma_4b_judge,gemma,qwen,False,3,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
pair_0122,gemma_4b_judge,gemma,qwen,False,4,position_consistent_plan_a,,ab_A3__r_high__rc_high__ph_base
